traj_id,dis1,time_period_x,time_period_y,time_period_mid,dis1_res,dis2_res
16104,0.7880856733354584,11,11,11.0,0.04251472687407671,0.4583333333333333
16105,0.9499678468726784,11,11,11.0,0.051247757592156044,0.4583333333333333
16107,2.3786809916744183,12,12,12.0,0.12832230822517315,0.5
16108,2.8827513610107154,12,13,12.5,0.15551530868532176,0.5208333333333334
16109,1.474465697080461,13,13,13.0,0.07954275596872529,0.5416666666666666
16110,2.1162285460875094,14,14,14.0,0.1141638297512074,0.5833333333333334
16111,4.855489677544537,14,14,14.0,0.2619382948645932,0.5833333333333334
16112,3.9452969530857245,16,17,16.5,0.21283627919241324,0.6875
16113,2.252536116765988,19,19,19.0,0.12151719161824602,0.7916666666666666
16114,3.135573232265835,19,19,19.0,0.1691542481659905,0.7916666666666666
16115,2.8604848301625063,20,21,20.5,0.15431409984537645,0.8541666666666666
16116,2.090746141558476,21,21,21.0,0.1127891347081401,0.875
16117,2.7122246643659556,11,11,11.0,0.1463159333155014,0.4583333333333333
16118,1.6452786412763247,12,12,12.0,0.08875757348762321,0.5
16119,2.818799593138921,12,12,12.0,0.15206531328992728,0.5
16120,3.663106322245149,13,13,13.0,0.19761298811819053,0.5416666666666666
16121,3.3547321310860436,13,13,13.0,0.180977176866026,0.5416666666666666
16122,1.7024783502850471,14,14,14.0,0.09184331668542826,0.5833333333333334
16123,5.149368255752844,15,15,15.0,0.27779211369343754,0.625
16124,4.465223455037748,16,16,16.0,0.24088466780418707,0.6666666666666666
16125,4.5789540669783415,17,17,17.0,0.24702007422949557,0.7083333333333334
16126,5.189116713464666,17,17,17.0,0.279936417137163,0.7083333333333334
16128,4.12619997396728,19,19,19.0,0.22259542440174498,0.7916666666666666
16129,3.9137344691034595,20,20,20.0,0.2111335831133256,0.8333333333333334
16130,1.511980987737145,8,8,8.0,0.08156658712038183,0.3333333333333333
16131,1.438343319307557,8,8,8.0,0.07759406805696886,0.3333333333333333
16132,1.251653650555243,8,8,8.0,0.06752275151644094,0.3333333333333333
16134,1.1267178671659093,9,9,9.0,0.060782861568796406,0.375
16135,1.0684332038467281,10,10,10.0,0.05763858852107697,0.4166666666666667
16136,0.9573764409444391,10,11,10.5,0.051647427785561195,0.4375
16137,1.4056331303177076,11,11,11.0,0.07582945692653542,0.4583333333333333
16138,0.9046402417556392,12,13,12.5,0.0488024768103715,0.5208333333333334
16139,0.8477582175843531,13,13,13.0,0.045733871703706325,0.5416666666666666
16141,1.1941688290874684,14,14,14.0,0.06442162740418063,0.5833333333333334
16142,1.6283558208743412,14,14,14.0,0.0878446409072296,0.5833333333333334
16143,1.3661794823136613,14,14,14.0,0.07370105753313089,0.5833333333333334
16144,1.7830087473162035,15,15,15.0,0.09618767663344018,0.625
16145,9.538060989669695,8,9,8.5,0.5145481914013723,0.3541666666666667
16146,5.449761545134693,9,9,9.0,0.293997380563501,0.375
16147,8.368363446220679,16,16,16.0,0.4514467123774725,0.6666666666666666
16148,1.8541288482634302,17,17,17.0,0.10002438090219175,0.7083333333333334
16149,7.1491265590856905,18,18,18.0,0.3856727426110166,0.75
16150,2.789244805872876,10,10,10.0,0.15047092609199825,0.4166666666666667
16151,3.1784292911999534,10,11,10.5,0.17146619685650782,0.4375
16153,2.6102513027464447,12,12,12.0,0.14081479331972388,0.5
16155,1.3620484311677963,13,13,13.0,0.07347820040336484,0.5416666666666666
16156,4.148848710318624,14,14,14.0,0.2238172520184621,0.5833333333333334
16158,7.918330165506093,16,17,16.5,0.4271688417586,0.6875
16159,8.407097000363038,18,19,18.5,0.4535362649869687,0.7708333333333334
16160,2.9339548933255295,19,19,19.0,0.1582775771353227,0.7916666666666666
16161,1.7831614047732363,20,20,20.0,0.09619591201990974,0.8333333333333334
16162,4.772668922013602,20,21,20.5,0.25747037732715106,0.8541666666666666
16164,1.7289120635582054,22,22,22.0,0.09326933182324895,0.9166666666666666
16166,2.193712336800637,23,23,23.0,0.11834383493439325,0.9583333333333334
16167,1.459565140706274,23,23,23.0,0.07873891812982742,0.9583333333333334
16168,2.2746402633006446,13,13,13.0,0.12270964033860929,0.5416666666666666
16169,3.9078576780123577,16,16,16.0,0.21081654884079945,0.6666666666666666
16171,1.6422950472753353,20,20,20.0,0.08859661803779459,0.8333333333333334
16172,1.788479506976603,20,20,20.0,0.0964828067958389,0.8333333333333334
16174,8.972911112889879,6,7,6.5,0.4840601449019094,0.2708333333333333
16175,1.578493607888865,7,7,7.0,0.08515473238821987,0.2916666666666667
16176,5.810494908938131,8,9,8.5,0.31345780340250623,0.3541666666666667
16177,2.6342304515161317,9,9,9.0,0.14210839247411702,0.375
16178,2.8978847389473295,9,9,9.0,0.15633170651036313,0.375
16179,2.6691871353762995,9,9,9.0,0.1439941948900504,0.375
16180,3.442799986251371,10,10,10.0,0.18572815881560636,0.4166666666666667
16181,3.4987489956554603,11,11,11.0,0.18874643072965178,0.4583333333333333
16182,4.325957523197317,13,13,13.0,0.23337171171909477,0.5416666666666666
16183,3.2022347339955934,14,14,14.0,0.17275042512358138,0.5833333333333334
16185,7.284654185003515,14,15,14.5,0.3929840289276449,0.6041666666666666
16186,4.460554450261546,15,16,15.5,0.2406327897793096,0.6458333333333334
16187,4.461440882806464,16,17,16.5,0.24068061000852398,0.6875
16188,3.722629074614042,17,17,17.0,0.20082405215015856,0.7083333333333334
16189,9.284516071510534,18,19,18.5,0.50087024582951,0.7708333333333334
16190,5.03684842342398,8,8,8.0,0.27172202499466447,0.3333333333333333
16191,1.0554473301995482,9,9,9.0,0.056938041753116474,0.375
16192,1.6395723079661575,9,9,9.0,0.0884497348726825,0.375
16195,3.569455701703422,13,13,13.0,0.19256083365246085,0.5416666666666666
16196,5.104025063224869,14,14,14.0,0.27534599202018517,0.5833333333333334
16197,4.71782277823946,16,17,16.5,0.2545116015219964,0.6875
16200,1.9597764179940445,18,18,18.0,0.10572373279244637,0.75
16201,2.8055297292624704,18,18,18.0,0.15134944614825507,0.75
16202,1.7608129396796766,7,7,7.0,0.09499028308684437,0.2916666666666667
16203,3.7364411724931754,8,8,8.0,0.20156917109947792,0.3333333333333333
16204,3.0860474596727094,8,8,8.0,0.16648248954092526,0.3333333333333333
16205,5.646733419169571,9,9,9.0,0.3046233895239549,0.375
16206,4.963056907939277,10,10,10.0,0.2677412063697318,0.4166666666666667
16207,4.008987010717404,10,10,10.0,0.21627215614896905,0.4166666666666667
16208,3.9579893498302896,11,11,11.0,0.21352099381067138,0.4583333333333333
16210,3.123416847505679,12,12,12.0,0.16849844969719355,0.5
16213,3.0840777856419166,13,14,13.5,0.1663762318632597,0.5625
16214,2.0811681593016034,14,14,14.0,0.11227243289077012,0.5833333333333334
16215,4.012169192731438,14,14,14.0,0.21644382479334073,0.5833333333333334
16217,2.21856809359146,17,17,17.0,0.11968472431604872,0.7083333333333334
16218,2.538694507095384,18,18,18.0,0.13695453075434413,0.75
16219,7.289291313417506,18,19,18.5,0.39323418732370663,0.7708333333333334
16221,4.640349672179078,21,21,21.0,0.2503321727419969,0.875
16222,3.433561630507362,21,21,21.0,0.18522977877329472,0.875
16223,5.913292959995847,22,22,22.0,0.3190034327823793,0.9166666666666666
16224,3.318058569978932,22,22,22.0,0.1789987543585216,0.9166666666666666
16225,2.1604925242289363,23,23,23.0,0.11655173122526682,0.9583333333333334
16226,1.3353942617501622,23,23,23.0,0.07204029235454826,0.9583333333333334
16227,2.0514682876969177,9,9,9.0,0.11067021885213109,0.375
16228,1.0431032052745735,10,10,10.0,0.056272115296842236,0.4166666666666667
16229,1.2686744950130315,10,10,10.0,0.06844097218428577,0.4166666666666667
16231,2.6308923033962057,12,12,12.0,0.1419283099521455,0.5
16233,0.8137228445231512,15,15,15.0,0.043897771088363235,0.625
16234,1.0617705477623813,15,15,15.0,0.05727915932033659,0.625
16235,2.7654656953734187,16,17,16.5,0.1491881183689316,0.6875
16236,1.2730363183423778,18,18,18.0,0.06867627874268985,0.75
16238,0.7889778257621658,19,19,19.0,0.0425628556728036,0.7916666666666666
16239,0.628136787924929,20,20,20.0,0.03388599092934006,0.8333333333333334
16240,0.847203241482912,20,20,20.0,0.04570393250017462,0.8333333333333334
16242,1.2769728379899596,21,21,21.0,0.06888864151404064,0.875
16243,2.8429558846424703,21,21,21.0,0.1533684687339507,0.875
16245,0.44199089030764643,22,22,22.0,0.02384400911988272,0.9166666666666666
16246,1.052259682776291,23,23,23.0,0.05676607826722152,0.9583333333333334
16247,0.7888946409530417,23,23,23.0,0.04255836811572746,0.9583333333333334
16248,4.069194214827865,16,16,16.0,0.21952014418531351,0.6666666666666666
16249,5.691796393469604,17,17,17.0,0.30705439431102444,0.7083333333333334
16250,4.603492790185029,0,0,0.0,0.24834386065306477,0.0
16251,2.0879678751765085,7,7,7.0,0.1126392560332584,0.2916666666666667
16252,0.3873413798443581,7,7,7.0,0.020895841059276814,0.2916666666666667
16253,0.5271780812502399,7,7,7.0,0.02843958835527958,0.2916666666666667
16254,0.7703516483561803,8,8,8.0,0.04155803237513848,0.3333333333333333
16255,2.1573603731870734,8,8,8.0,0.11638276159343788,0.3333333333333333
16256,2.2578570023993554,9,9,9.0,0.12180423655141094,0.375
16257,2.0673074276883923,9,9,9.0,0.11152469030547925,0.375
16258,6.35350024684178,13,13,13.0,0.34275122214266984,0.5416666666666666
16259,3.80154095100727,14,14,14.0,0.20508109803424346,0.5833333333333334
16260,4.57417699959223,15,15,15.0,0.24676236656895656,0.625
16261,3.9637118333060504,15,15,15.0,0.21382970367591192,0.625
16262,4.720902815650526,16,16,16.0,0.25467775978844376,0.6666666666666666
16263,3.2543461026898024,17,17,17.0,0.17556166847189886,0.7083333333333334
16264,3.469669407046671,17,17,17.0,0.1871776789947285,0.7083333333333334
16265,3.0430588423001295,18,18,18.0,0.16416338974235364,0.75
16266,1.9668935835662753,18,18,18.0,0.10610768134101005,0.75
16267,3.7149899908022674,19,19,19.0,0.20041194776504617,0.7916666666666666
16268,2.922401386981648,20,20,20.0,0.1576543020482765,0.8333333333333334
16269,4.463588173581038,20,20,20.0,0.24079644954715415,0.8333333333333334
16270,4.426308371305617,21,21,21.0,0.23878532224807375,0.875
16271,2.732390641627694,21,21,21.0,0.1474038239401375,0.875
16272,3.8744617724407484,21,21,21.0,0.2090149454718659,0.875
16273,5.797085483018313,22,22,22.0,0.3127344073304696,0.9166666666666666
16274,2.733965365810395,23,23,23.0,0.1474887753239714,0.9583333333333334
16275,3.3884813281727677,23,23,23.0,0.18279783919362386,0.9583333333333334
16276,7.046348186620956,0,1,0.5,0.38012817482892935,0.020833333333333332
16277,6.632816209488807,5,5,5.0,0.3578194339694992,0.20833333333333334
16278,8.064934286690704,13,14,13.5,0.43507766992495683,0.5625
16283,2.264862768262885,17,17,17.0,0.12218217543839906,0.7083333333333334
16284,4.054068479663975,17,18,17.5,0.21870415866366238,0.7291666666666666
16286,4.855698319566098,19,19,19.0,0.26194955044106316,0.7916666666666666
16287,4.11585351688978,20,20,20.0,0.2220372658009135,0.8333333333333334
16289,6.001545380142854,22,22,22.0,0.32376437142835973,0.9166666666666666
16290,5.334059286081804,22,23,22.5,0.28775561001902705,0.9375
16291,4.092096687612543,23,23,23.0,0.22075566007923977,0.9583333333333334
16292,8.322889435141795,9,9,9.0,0.4489935334575906,0.375
16293,8.139871530742514,10,10,10.0,0.4391202969785292,0.4166666666666667
16295,2.3348478574031755,13,13,13.0,0.12595764941379115,0.5416666666666666
16296,2.7212275023111347,14,14,14.0,0.1468016079182523,0.5833333333333334
16297,3.6234958866824947,14,15,14.5,0.195476130532413,0.6041666666666666
16298,3.4580518043104083,15,15,15.0,0.1865509461102525,0.625
16301,2.8767675501002117,18,18,18.0,0.15519250103238033,0.75
16302,4.794780009641414,19,19,19.0,0.2586632004975135,0.7916666666666666
16303,3.2522953436906734,1,1,1.0,0.17545103651691926,0.041666666666666664
16304,2.668469118580208,1,1,1.0,0.1439554601572546,0.041666666666666664
16305,3.2574150521638443,11,11,11.0,0.1757272285792499,0.4583333333333333
16306,1.8300585002888108,12,12,12.0,0.09872586183944344,0.5
16307,2.8462778182027817,12,12,12.0,0.15354767653176885,0.5
16308,3.4085141131398777,13,13,13.0,0.18387854451567234,0.5416666666666666
16310,4.461914354157622,16,16,16.0,0.24070615228883466,0.6666666666666666
16313,4.356601550334972,19,19,19.0,0.23502485995939354,0.7916666666666666
16315,3.0196362773937677,20,20,20.0,0.16289981652515545,0.8333333333333334
16316,2.7341060307732823,20,20,20.0,0.14749636375335193,0.8333333333333334
16317,3.2012940330814197,21,21,21.0,0.17269967728766777,0.875
16318,3.2245772009674023,21,21,21.0,0.1739557304769693,0.875
16319,3.7289140794479754,22,22,22.0,0.201163108261642,0.9166666666666666
16320,3.6072035195423875,23,23,23.0,0.1945972089093841,0.9583333333333334
16321,3.7061687326484845,7,7,7.0,0.19993606881713114,0.2916666666666667
16323,4.241478867482363,9,9,9.0,0.22881435571589584,0.375
16324,3.819351614234074,9,9,9.0,0.20604192692398704,0.375
16325,3.903067288145189,9,9,9.0,0.21055812247458847,0.375
16326,5.8396293284119904,10,10,10.0,0.31502951308899696,0.4166666666666667
16327,2.679627190156728,12,12,12.0,0.14455740279060994,0.5
16328,3.086849217514933,12,13,12.5,0.16652574183802263,0.5208333333333334
16329,3.717909226144785,13,13,13.0,0.2005694312690198,0.5416666666666666
16330,4.197539842096503,14,14,14.0,0.226443984414148,0.5833333333333334
16331,4.743047945362647,14,15,14.5,0.25587241942147204,0.6041666666666666
16332,6.7704085070923,17,17,17.0,0.3652421027864962,0.7083333333333334
16333,1.0800346678715511,18,18,18.0,0.05826445077316847,0.75
16334,3.71510107678405,18,19,18.5,0.20041794050204778,0.7708333333333334
16337,2.8529140364100583,0,0,0.0,0.15390567949274775,0.0
16338,5.427613627399069,1,1,1.0,0.292802570525432,0.041666666666666664
16339,3.7115578142800403,2,2,2.0,0.20022679270847912,0.08333333333333333
16340,0.9842646382306748,2,2,2.0,0.053097960896920024,0.08333333333333333
16341,1.3841701352610416,2,3,2.5,0.07467159629842399,0.10416666666666667
16342,0.8585123130389234,5,6,5.5,0.046314021104333976,0.22916666666666666
16343,1.0255274184482681,6,6,6.0,0.05532395724525017,0.25
16344,1.8406999867519078,6,6,6.0,0.09929993634151876,0.25
16345,9.636086902110963,7,7,7.0,0.5198363790122245,0.2916666666666667
16348,2.6163665972685513,12,12,12.0,0.14114469409721364,0.5
16349,2.4607649612313445,12,12,12.0,0.132750478492097,0.5
16350,0.49203674470217246,14,14,14.0,0.026543824511473288,0.5833333333333334
16352,4.7889837489876115,16,16,16.0,0.2583505105871077,0.6666666666666666
16354,3.993998465639164,17,17,17.0,0.2154635715980735,0.7083333333333334
16355,3.107800804169148,18,18,18.0,0.16765601360202073,0.75
16356,5.055899129697905,18,19,18.5,0.27274975028063014,0.7708333333333334
16357,1.3868564569221233,19,19,19.0,0.07481651484672526,0.7916666666666666
16358,0.4772130989853007,20,20,20.0,0.025744135759026423,0.8333333333333334
16359,1.6156130577273398,20,20,20.0,0.0871572091810279,0.8333333333333334
16360,5.722693899731063,20,21,20.5,0.30872121694749793,0.8541666666666666
16361,3.6932678396708365,21,21,21.0,0.1992401064872298,0.875
16362,3.3796282461353604,22,22,22.0,0.18232024344794664,0.9166666666666666
16365,1.2931434805318573,10,10,10.0,0.06976099648039526,0.4166666666666667
16366,0.9626907141049188,11,11,11.0,0.05193411599674995,0.4583333333333333
16367,1.2294875353821006,11,11,11.0,0.06632695978423375,0.4583333333333333
16368,0.8632942189548586,11,11,11.0,0.04657198978823743,0.4583333333333333
16372,0.8821464066037039,13,13,13.0,0.0475890056229211,0.5416666666666666
16373,1.3248612040387282,13,13,13.0,0.07147206724032279,0.5416666666666666
16374,1.7724559618043585,15,15,15.0,0.09561838726684382,0.625
16375,2.8368918949696176,16,16,16.0,0.15304133569063905,0.6666666666666666
16379,1.0554422645357482,18,19,18.5,0.056937768476593154,0.7708333333333334
16381,0.8642794605076599,19,19,19.0,0.04662514045058237,0.7916666666666666
16382,0.7442686665606307,20,20,20.0,0.04015093809006411,0.8333333333333334
16383,3.9353884005776716,7,7,7.0,0.2123017441566291,0.2916666666666667
16384,3.4906456907521433,7,7,7.0,0.1883092830864472,0.2916666666666667
16387,5.616119051403743,9,9,9.0,0.30297184131286,0.375
16392,3.4096155382263693,10,11,10.5,0.18393796291180464,0.4375
16394,6.263702189979101,12,13,12.5,0.33790690128960627,0.5208333333333334
16395,4.32312138606329,13,13,13.0,0.2332187111003673,0.5416666666666666
16396,3.980099478109281,13,14,13.5,0.2147137652272024,0.5625
16397,3.411591962168013,14,14,14.0,0.18404458472578933,0.5833333333333334
16398,10.32688114557321,15,16,15.5,0.5571025412845092,0.6458333333333334
16399,10.828210119253642,17,18,17.5,0.5841476521287108,0.7291666666666666
16400,2.8875769057047846,0,0,0.0,0.15577563154313837,0.0
16401,2.2442313304240002,0,1,0.5,0.12106917468934687,0.020833333333333332
16403,6.902929177146401,9,9,9.0,0.3723911733547687,0.375
16404,6.0974554591251415,12,13,12.5,0.3289384165231592,0.5208333333333334
16407,3.8669217098776656,15,15,15.0,0.2086081829696037,0.625
16408,0.5911939800958081,15,15,15.0,0.03189304341366048,0.625
16409,1.3179080531408223,16,16,16.0,0.07109696676414286,0.6666666666666666
16410,2.29474422205496,16,16,16.0,0.12379418526113017,0.6666666666666666
16411,8.157894472313586,16,17,16.5,0.44009257761283965,0.6875
16412,8.66718938078881,18,19,18.5,0.4675674254178262,0.7708333333333334
16413,2.930029498391129,20,20,20.0,0.15806581450702545,0.8333333333333334
16414,2.9646996440557993,20,20,20.0,0.15993615909453643,0.8333333333333334
16415,4.990429219202441,21,22,21.5,0.2692178558973654,0.8958333333333334
16416,1.1680571241094675,22,22,22.0,0.0630129835943551,0.9166666666666666
16417,1.4432695538196807,22,22,22.0,0.0778598228116698,0.9166666666666666
16418,4.164457037979691,23,23,23.0,0.22465927187737267,0.9583333333333334
16419,8.281887533324806,0,1,0.5,0.44678161067299127,0.020833333333333332
16420,8.056348636524227,4,5,4.5,0.43461450128198525,0.1875
16421,5.482175016092639,6,6,6.0,0.29574598469556895,0.25
16423,2.6027501575231202,15,15,15.0,0.14041013028472327,0.625
16424,2.6029848472578143,16,16,16.0,0.14042279105284566,0.6666666666666666
16425,4.913133377704394,16,17,16.5,0.2650479899792566,0.6875
16426,1.5690461040077146,18,18,18.0,0.08464506946610517,0.75
16427,1.9921531621909812,18,19,18.5,0.10747035563204048,0.7708333333333334
16428,2.190079047856293,19,19,19.0,0.11814783049940636,0.7916666666666666
16429,2.277605298058186,20,20,20.0,0.12286959457601536,0.8333333333333334
16430,5.645914998938306,21,21,21.0,0.30457923834372447,0.875
16431,3.921448567222473,22,22,22.0,0.2115497342828065,0.9166666666666666
16432,4.2866638178951755,22,23,22.5,0.2312519407280544,0.9375
16434,3.0577963209820087,8,8,8.0,0.16495843005608096,0.3333333333333333
16435,5.1795043229756805,8,9,8.5,0.2794178591046123,0.3541666666666667
16437,1.664419562145068,12,12,12.0,0.08979016556534589,0.5
16439,3.6805404259614085,12,12,12.0,0.19855350281458647,0.5
16440,2.936326181959855,12,12,12.0,0.15840550064927425,0.5
16441,0.7912512301664121,14,15,14.5,0.04268549864245915,0.6041666666666666
16442,0.9609133469699401,15,15,15.0,0.05183823266723989,0.625
16443,1.7846505569861266,16,16,16.0,0.0962762470669066,0.6666666666666666
16444,1.0941265615535039,16,17,16.5,0.059024663820172726,0.6875
16445,1.1739662176059746,17,17,17.0,0.06333176047937841,0.7083333333333334
16447,3.5407208945114883,20,21,20.5,0.19101068178334507,0.8541666666666666
16449,0.933392152244536,8,8,8.0,0.05035355134820672,0.3333333333333333
16450,0.4727623727887807,9,9,9.0,0.025504033172418682,0.375
16451,1.1436721016310067,9,9,9.0,0.06169748883843319,0.375
16452,0.9598579295788997,9,9,9.0,0.05178129624060962,0.375
16453,1.6984240568470765,10,10,10.0,0.09162460039097621,0.4166666666666667
16454,3.1212197053877246,10,10,10.0,0.16837992083642514,0.4166666666666667
16455,3.039689304765238,11,11,11.0,0.16398161386082855,0.4583333333333333
16457,1.2852468908993009,17,17,17.0,0.06933500047155537,0.7083333333333334
16459,2.451416054629348,17,17,17.0,0.13224613458101828,0.7083333333333334
16460,2.255725396568088,17,17,17.0,0.12168924316581119,0.7083333333333334
16461,2.1385397748238253,17,17,17.0,0.11536744990069557,0.7083333333333334
16463,1.4780495863563337,18,18,18.0,0.07973609544800522,0.75
16464,1.8177480460592557,18,18,18.0,0.0980617518105804,0.75
16465,1.829638022818872,18,18,18.0,0.0987031784112376,0.75
16466,1.8210017329267045,18,18,18.0,0.0982372779153983,0.75
16467,2.7307775220575716,19,19,19.0,0.14731680124671798,0.7916666666666666
16468,2.652720251416312,20,20,20.0,0.14310585863713646,0.8333333333333334
16469,3.3582261641456435,20,20,20.0,0.18116566888693683,0.8333333333333334
16470,3.2772318235668854,0,0,0.0,0.17679628065344957,0.0
16471,4.61833422036513,0,0,0.0,0.24914450882099445,0.0
16472,3.7079138113442776,0,0,0.0,0.20003021028757736,0.0
16473,2.05926862739978,1,1,1.0,0.1110910224820063,0.041666666666666664
16474,2.562761259439347,6,6,6.0,0.13825285584420285,0.25
16475,2.868703504161104,6,6,6.0,0.15475747128599485,0.25
16476,5.806430820728328,7,7,7.0,0.31323855871112555,0.2916666666666667
16477,3.976654156054019,8,8,8.0,0.21452790101074892,0.3333333333333333
16479,5.647267652413543,8,9,8.5,0.30465220971600127,0.3541666666666667
16480,2.6683410898183553,9,9,9.0,0.14394855341091173,0.375
16481,2.46382205103729,10,10,10.0,0.13291539880790382,0.4166666666666667
16483,1.7913881110831082,10,10,10.0,0.09663971677828982,0.4166666666666667
16484,1.7894184673892886,10,10,10.0,0.09653346073720792,0.4166666666666667
16485,3.1851132843068406,11,11,11.0,0.17182677712205793,0.4583333333333333
16486,1.13304189330112,11,12,11.5,0.061124022755936216,0.4791666666666667
16487,1.5308932803296378,13,13,13.0,0.08258684542647364,0.5416666666666666
16488,3.5083345165739352,13,13,13.0,0.18926353923394665,0.5416666666666666
16490,3.9024758427574238,14,15,14.5,0.21052621586852702,0.6041666666666666
16491,2.59443992102325,15,15,15.0,0.13996181933706242,0.625
16492,3.4081526224010954,16,16,16.0,0.1838590432348512,0.6666666666666666
16493,2.7199941570864548,16,16,16.0,0.1467350728483445,0.6666666666666666
16494,3.8265827966326196,18,19,18.5,0.2064320263193353,0.7708333333333334
16495,2.60378612383023,19,19,19.0,0.14046601738696066,0.7916666666666666
16496,2.231766998284778,20,20,20.0,0.12039676343445879,0.8333333333333334
16497,2.05265087718085,22,22,22.0,0.11073401581052617,0.9166666666666666
16498,1.8019613901390132,22,22,22.0,0.09721011170670245,0.9166666666666666
16501,1.5537671295729498,23,23,23.0,0.08382081717096983,0.9583333333333334
16502,2.4225423909672585,7,7,7.0,0.13068849184497888,0.2916666666666667
16503,2.2935230310755457,8,8,8.0,0.12372830587427221,0.3333333333333333
16504,1.9238297340048152,8,8,8.0,0.10378452300404523,0.3333333333333333
16505,2.609527813477919,13,13,13.0,0.140775763364367,0.5416666666666666
16506,2.5794478958415024,15,15,15.0,0.1391530470456012,0.625
16507,3.0652138677228296,18,18,18.0,0.16535858321763636,0.75
16508,2.54630525887038,19,19,19.0,0.13736510671577595,0.7916666666666666
16510,1.4348321677434637,21,21,21.0,0.07740465254694046,0.875
16511,2.338108013006758,21,21,21.0,0.1261335244864424,0.875
16512,2.259107305580779,23,23,23.0,0.12187168644939354,0.9583333333333334
16513,0.8201618083197596,23,23,23.0,0.04424513279842486,0.9583333333333334
16515,3.9165286411299727,0,0,0.0,0.2112843198473708,0.0
16516,4.484009479362538,1,1,1.0,0.24189811433702135,0.041666666666666664
16518,3.981995068390439,2,2,2.0,0.21481602632113586,0.08333333333333333
16519,8.979140556140328,5,5,5.0,0.4843962036418806,0.20833333333333334
16520,3.5766027963727796,5,6,5.5,0.19294639678105432,0.22916666666666666
16522,1.1317608850954872,8,8,8.0,0.06105491641911446,0.3333333333333333
16525,1.5740659507148695,10,10,10.0,0.0849158743023372,0.4166666666666667
16527,5.022887318521292,19,19,19.0,0.27096886758820377,0.7916666666666666
16528,3.658831024203312,19,19,19.0,0.197382349325095,0.7916666666666666
16529,4.9630490978293444,20,20,20.0,0.267740785039029,0.8333333333333334
16532,3.6107879739733098,21,21,21.0,0.19479057887698958,0.875
16533,1.9961809408028295,22,22,22.0,0.10768764153557332,0.9166666666666666
16534,0.4506947581408344,22,22,22.0,0.02431355523167777,0.9166666666666666
16535,3.3693198089565217,22,23,22.5,0.181764135900271,0.9375
16536,2.8850648561426224,23,23,23.0,0.1556401144228011,0.9583333333333334
16537,2.339537610376736,7,7,7.0,0.1262106467382241,0.2916666666666667
16539,1.0870660666522927,8,8,8.0,0.05864377247488236,0.3333333333333333
16540,3.7624637243423096,8,9,8.5,0.20297300538027382,0.3541666666666667
16541,4.231110247471743,12,12,12.0,0.2282550014949938,0.5
16543,2.607752868313324,12,13,12.5,0.14068001069249078,0.5208333333333334
16545,1.9239913767648102,14,15,14.5,0.10379324311916073,0.6041666666666666
16546,1.6116677055817272,15,15,15.0,0.08694436992437342,0.625
16547,2.502794417519562,15,15,15.0,0.13501783458702113,0.625
16548,3.5352568084115035,16,16,16.0,0.1907159116384012,0.6666666666666666
16549,3.652459450688608,16,16,16.0,0.19703862310737394,0.6666666666666666
16550,3.6752828296287388,16,16,16.0,0.1982698721388104,0.6666666666666666
16551,2.8319672882501563,17,17,17.0,0.1527756687501984,0.7083333333333334
16552,2.257655339524149,18,18,18.0,0.12179335747778973,0.75
16553,1.522435009588566,19,19,19.0,0.08213054850019948,0.7916666666666666
16554,1.1685793558451676,20,20,20.0,0.06304115634302884,0.8333333333333334
16555,1.6287479474115154,20,20,20.0,0.08786579489237627,0.8333333333333334
16556,6.072116209341809,5,5,5.0,0.32757144422537215,0.20833333333333334
16557,5.3556800834831515,5,5,5.0,0.2889219835840071,0.20833333333333334
16558,4.381956855798429,6,6,6.0,0.23639269841028848,0.25
16559,2.78792131840182,6,6,6.0,0.15039952813330287,0.25
16560,4.9779044188484285,12,12,12.0,0.26854218257374124,0.5
16561,5.337832252044465,12,12,12.0,0.2879591495869129,0.5
16562,4.893528299936159,13,13,13.0,0.26399035810639965,0.5416666666666666
16563,3.232397734069021,13,13,13.0,0.17437762347677194,0.5416666666666666
16564,2.6235910248462435,13,13,13.0,0.14153442909136368,0.5416666666666666
16565,3.147039103718553,14,14,14.0,0.16977279562812422,0.5833333333333334
16567,1.1694230284513452,14,15,14.5,0.06308666980893284,0.6041666666666666
16568,4.006824570842066,16,16,16.0,0.21615549936431705,0.6666666666666666
16569,5.331952332167477,10,11,10.5,0.2876419465262943,0.4375
16570,2.7413279764388623,12,12,12.0,0.14788596485620165,0.5
16571,2.4502115058273075,12,12,12.0,0.1321811529869379,0.5
16572,2.7389567394134944,13,13,13.0,0.14775804412638996,0.5416666666666666
16573,2.935995149451189,14,14,14.0,0.15838764249353238,0.5833333333333334
16574,1.3000368757713956,14,14,14.0,0.07013287332800201,0.5833333333333334
16576,1.148546283708753,15,15,15.0,0.06196043552910561,0.625
16577,2.0585711141860576,16,16,16.0,0.11105339385256179,0.6666666666666666
16578,1.8891059038933706,16,17,16.5,0.10191128231060413,0.6875
16579,1.5507471279043152,18,18,18.0,0.08365789764274412,0.75
16580,1.814231488892394,18,18,18.0,0.09787204468539763,0.75
16581,2.319717477815233,20,20,20.0,0.12514141334016737,0.8333333333333334
16582,2.240747283576823,20,20,20.0,0.12088122139297833,0.8333333333333334
16583,3.2913172775072232,20,20,20.0,0.17755614629678293,0.8333333333333334
16584,4.984724317282838,21,21,21.0,0.2689100945014137,0.875
